Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-1732.0,-896.0,-836.0,0.7004720552927918,0.6056906489034494,-292.5,-180.5,-205.5,-217.5,-206.5,-219.0,-165.0,-245.5
-1638.5,-826.0,-812.5,0.7089044552710321,0.6055523802836736,-263.5,-157.0,-185.5,-220.0,-216.5,-228.0,-159.5,-208.5
-1443.5,-736.5,-707.0,0.6926468211743567,0.6137991355525123,-275.5,-129.5,-175.5,-156.0,-176.0,-205.5,-148.5,-177.0
-1716.0,-930.5,-785.5,0.6840554331739743,0.6127210865418117,-332.0,-156.0,-219.0,-223.5,-218.5,-215.5,-150.0,-201.5
-1672.5,-796.0,-876.5,0.6921135570440028,0.616974699497223,-228.0,-134.0,-207.5,-226.5,-244.0,-211.5,-194.5,-226.5
-1521.5,-821.0,-700.5,0.6753944078253376,0.6091718526350127,-293.0,-111.0,-236.0,-181.0,-215.5,-211.5,-129.0,-144.5
-1837.0,-1003.0,-834.0,0.6695538870990276,0.6157793570723799,-299.0,-181.5,-250.5,-272.0,-249.5,-203.5,-179.0,-202.0
-1521.0,-781.5,-739.5,0.6860909076200591,0.6181518339448505,-228.5,-169.0,-204.5,-179.5,-198.0,-211.0,-167.0,-163.5
-1767.5,-935.0,-832.5,0.6704293861985207,0.5949083603918552,-290.5,-171.0,-247.0,-226.5,-272.5,-219.5,-164.0,-176.5
-1812.0,-960.0,-852.0,0.678509830766254,0.6175142031990819,-347.5,-150.5,-269.0,-193.0,-214.5,-275.0,-167.5,-195.0
-1766.5,-965.5,-801.0,0.6727058985167079,0.6243524183829625,-318.0,-193.5,-218.0,-236.0,-252.5,-190.0,-167.0,-191.5
-1709.0,-931.5,-777.5,0.6540967071221935,0.610430953072177,-299.0,-168.0,-215.0,-249.5,-212.0,-227.5,-171.5,-166.5
-1727.0,-877.5,-849.5,0.6753878024717171,0.6285837499631776,-347.5,-122.5,-205.0,-202.5,-212.0,-244.5,-178.0,-215.0
-1653.0,-862.5,-790.5,0.6658414512872696,0.5892473488218255,-301.0,-179.0,-167.5,-215.0,-239.5,-256.5,-121.0,-173.5
-1668.0,-808.5,-859.5,0.6497727049721612,0.6082656020091639,-233.0,-171.0,-207.5,-197.0,-233.5,-210.0,-187.5,-228.5
-1690.0,-825.0,-865.0,0.6518931229081418,0.6117674823436472,-254.5,-115.0,-240.5,-215.0,-223.0,-259.5,-156.5,-226.0
-1743.5,-915.5,-828.0,0.6443201224009196,0.6001621361407968,-296.5,-175.0,-238.0,-206.0,-221.5,-237.0,-165.0,-204.5
-1686.5,-824.0,-862.5,0.647319887081782,0.6075276741551028,-235.5,-159.5,-219.5,-209.5,-263.5,-222.5,-187.5,-189.0
-1867.0,-1007.5,-859.5,0.6413205293317635,0.6036933162560065,-361.0,-161.5,-242.5,-242.5,-287.0,-207.0,-164.0,-201.5
-1530.0,-822.0,-708.0,0.6408890541228983,0.6017950900726848,-258.0,-151.5,-206.0,-206.5,-194.5,-189.0,-161.0,-163.5
-1824.5,-981.5,-843.0,0.6432039490176572,0.5914231886466345,-311.5,-193.0,-236.5,-240.5,-253.5,-240.0,-168.5,-181.0
-1756.5,-897.5,-859.0,0.6514983614285786,0.5984380374352137,-279.0,-186.0,-199.0,-233.5,-258.0,-247.0,-184.5,-169.5
-1591.5,-770.5,-821.0,0.6324829224083158,0.5940631232327885,-272.5,-168.5,-166.0,-163.5,-228.5,-225.5,-172.0,-195.0
-1752.0,-921.0,-831.0,0.6576195847656991,0.5928462915122509,-331.5,-174.0,-209.5,-206.0,-240.0,-256.0,-140.0,-195.0
-1822.5,-1001.0,-821.5,0.670253913766808,0.6013425014913082,-340.5,-162.0,-276.0,-222.5,-231.5,-243.5,-148.0,-198.5
-1819.0,-960.0,-859.0,0.6533555151687728,0.5901763692498208,-301.5,-189.0,-218.0,-251.5,-220.0,-188.5,-184.0,-266.5
-1780.5,-904.5,-876.0,0.664483585788144,0.5752396575278707,-276.0,-156.5,-256.5,-215.5,-228.0,-242.0,-150.5,-255.5
-1650.5,-853.0,-797.5,0.6701502518521415,0.5930644735693932,-298.5,-139.5,-235.0,-180.0,-231.5,-257.0,-133.5,-175.5
-1763.5,-845.0,-918.5,0.662610333909591,0.5912759306530158,-237.0,-177.5,-224.0,-206.5,-222.5,-233.5,-181.0,-281.5
-1681.5,-878.0,-803.5,0.6698476910591126,0.5885107157958879,-285.0,-148.5,-205.0,-239.5,-179.0,-265.5,-169.0,-190.0
-1697.5,-881.5,-816.0,0.6613513022661209,0.581452514976263,-253.0,-165.0,-253.5,-210.0,-225.0,-241.0,-147.5,-202.5
-1598.0,-871.0,-727.0,0.6567306904329194,0.5863304095963637,-288.5,-187.0,-202.5,-193.0,-213.5,-232.5,-134.5,-146.5
-1596.5,-795.0,-801.5,0.6669748896525965,0.5981881152424547,-248.0,-169.0,-170.5,-207.5,-236.5,-220.0,-157.0,-188.0
-1620.0,-834.0,-786.0,0.6837678999536567,0.5836799256503582,-310.0,-165.5,-198.5,-160.0,-226.5,-267.5,-145.5,-146.5
-1641.5,-899.5,-742.0,0.6667557676633199,0.5809799061053329,-336.0,-157.5,-202.0,-204.0,-241.5,-192.0,-152.0,-156.5
-1718.5,-844.0,-874.5,0.6625688590937191,0.5786573488679198,-241.0,-157.0,-270.5,-175.5,-244.5,-228.0,-185.5,-216.5
-1796.5,-943.0,-853.5,0.6742954399022791,0.5914695183436076,-262.5,-210.0,-240.0,-230.5,-249.0,-221.0,-179.5,-204.0
-1556.5,-808.5,-748.0,0.6636733146177398,0.5846880915264289,-263.0,-178.5,-181.5,-185.5,-211.5,-188.5,-145.0,-203.0
-1666.5,-843.0,-823.5,0.6563998286094931,0.5918153745432695,-271.5,-128.0,-228.0,-215.5,-216.5,-242.0,-157.0,-208.0
-1521.5,-800.5,-721.0,0.649790411359734,0.5931472607784801,-228.5,-165.5,-222.0,-184.5,-232.5,-206.0,-122.0,-160.5
-1749.5,-870.5,-879.0,0.639250215391318,0.5785762613018354,-247.5,-168.0,-232.5,-222.5,-238.0,-254.5,-183.0,-203.5
-1644.0,-888.0,-756.0,0.6484159943958123,0.5809048313647509,-250.5,-185.0,-243.5,-209.0,-143.0,-207.5,-175.5,-230.0
-1592.5,-826.0,-766.5,0.6364684757259157,0.5804602610568206,-238.0,-193.0,-192.5,-202.5,-224.0,-206.5,-134.5,-201.5
-1841.5,-885.5,-956.0,0.6380827406214343,0.5911579400300979,-279.5,-202.5,-212.0,-191.5,-254.0,-267.0,-191.0,-244.0
-1630.5,-783.0,-847.5,0.6423962134453985,0.590370094941722,-254.0,-163.5,-192.5,-173.0,-248.0,-229.5,-178.5,-191.5
-1675.0,-898.0,-777.0,0.6338417295780446,0.5887066590289275,-288.5,-151.5,-242.5,-215.5,-226.5,-204.0,-125.0,-221.5
-1801.5,-922.0,-879.5,0.6433049119181103,0.5829574197530747,-301.0,-155.5,-227.5,-238.0,-245.0,-271.0,-170.0,-193.5
-1748.0,-889.5,-858.5,0.6398218674792184,0.5814456599454085,-313.5,-153.5,-221.5,-201.0,-214.0,-218.5,-188.0,-238.0
-1814.0,-1007.0,-807.0,0.6375626679923799,0.5762960255146027,-325.0,-190.5,-239.0,-252.5,-217.5,-228.0,-172.5,-189.0
-1694.5,-911.0,-783.5,0.651194508953227,0.5808775711390707,-283.5,-189.0,-228.5,-210.0,-205.0,-226.0,-145.0,-207.5
-1704.5,-926.0,-778.5,0.6365157584349315,0.5721768504215612,-257.5,-161.5,-260.0,-247.0,-203.0,-240.5,-160.0,-175.0
-1847.0,-1030.0,-817.0,0.655884311762121,0.5705746530658669,-351.5,-169.5,-234.5,-274.5,-238.0,-211.0,-162.0,-206.0
-1509.5,-772.0,-737.5,0.6505503076646063,0.5683535388774342,-222.0,-142.5,-213.5,-194.0,-188.0,-220.0,-132.5,-197.0
-1600.0,-849.0,-751.0,0.6456532797879643,0.565500832017925,-277.0,-128.0,-209.0,-235.0,-194.5,-173.0,-169.0,-214.5
-1813.0,-909.5,-903.5,0.6380378118819661,0.5564071184231175,-267.0,-187.0,-233.5,-222.0,-241.5,-266.0,-192.5,-203.5
-1563.5,-851.0,-712.5,0.630817128966252,0.5544552353521188,-309.0,-191.5,-181.0,-169.5,-225.0,-223.0,-127.0,-137.5
-1583.0,-814.5,-768.5,0.6541052660180463,0.5576568295558294,-247.0,-140.0,-206.5,-221.0,-206.0,-215.5,-163.5,-183.5
-1661.0,-820.0,-841.0,0.6267854454616706,0.5506455090310839,-251.0,-155.5,-203.5,-210.0,-260.0,-216.5,-148.5,-216.0
-1730.5,-992.5,-738.0,0.6223210429151853,0.5591608892712329,-325.5,-161.0,-280.0,-226.0,-184.5,-222.0,-135.5,-196.0
-1708.0,-855.5,-852.5,0.6342076658374733,0.5659965601232316,-243.0,-176.0,-218.0,-218.5,-235.0,-251.0,-161.5,-205.0
-1740.5,-913.5,-827.0,0.6391772356298234,0.5677044279873371,-299.0,-162.5,-225.0,-227.0,-205.0,-197.5,-191.0,-233.5
-1607.5,-826.5,-781.0,0.6343857796655761,0.568226083036926,-278.0,-155.5,-223.5,-169.5,-201.0,-223.0,-156.5,-200.5
-1669.0,-872.5,-796.5,0.6443081537882487,0.5615645870566368,-248.0,-172.0,-222.0,-230.5,-211.5,-198.0,-152.5,-234.5
-1614.5,-848.5,-766.0,0.6309934108621544,0.5711359622577826,-243.0,-198.0,-219.0,-188.5,-230.5,-186.5,-151.0,-198.0
-1741.5,-933.5,-808.0,0.6403585264252292,0.5689340381158723,-312.0,-188.5,-215.5,-217.5,-275.0,-235.0,-125.5,-172.5
-1815.0,-981.5,-833.5,0.6324954746498002,0.5660587213933468,-301.0,-195.5,-229.0,-256.0,-224.0,-231.5,-154.0,-224.0
-1646.5,-855.5,-791.0,0.6561478420264191,0.5533160655034913,-319.0,-138.5,-178.5,-219.5,-204.0,-238.0,-115.0,-234.0
-1601.0,-841.5,-759.5,0.6528707326286369,0.5631986131270726,-276.0,-171.0,-189.5,-205.0,-218.5,-257.0,-126.0,-158.0
-1760.5,-872.0,-888.5,0.6485151506960392,0.5731209192838934,-263.5,-205.0,-217.0,-186.5,-271.5,-214.5,-175.0,-227.5
-1719.5,-908.0,-811.5,0.6602876652446058,0.5752057305640644,-315.5,-152.5,-225.0,-215.0,-197.5,-205.0,-170.0,-239.0
-1582.5,-826.5,-756.0,0.6545180396073395,0.5691504932112164,-270.5,-172.0,-175.0,-209.0,-190.0,-223.5,-126.5,-216.0
-1650.0,-815.5,-834.5,0.6599232878949907,0.5826883335494333,-188.5,-184.5,-242.5,-200.0,-222.0,-242.0,-175.0,-195.5
-1614.0,-841.5,-772.5,0.6558865760763486,0.5668121053112878,-281.5,-145.5,-193.0,-221.5,-192.5,-190.0,-174.5,-215.5
-1705.0,-862.5,-842.5,0.676843136548996,0.5685889516439703,-233.5,-166.5,-240.5,-222.0,-227.0,-227.5,-173.5,-214.5
-1504.5,-771.0,-733.5,0.6493639406230715,0.5663106385204527,-224.5,-140.0,-219.0,-187.5,-212.0,-173.0,-189.5,-159.0
-1753.5,-918.5,-835.0,0.6527671168247858,0.557978213744031,-279.0,-147.5,-246.5,-245.5,-193.5,-195.0,-173.5,-273.0
-1623.5,-820.5,-803.0,0.634943919794427,0.5684332177042961,-232.5,-182.0,-210.5,-195.5,-227.0,-236.0,-147.0,-193.0
-1814.0,-942.0,-872.0,0.6330755850507154,0.5723397718535529,-271.5,-188.5,-221.5,-260.5,-207.5,-197.5,-208.5,-258.5
-1713.5,-917.0,-796.5,0.6518194158871968,0.5725646332734161,-250.0,-145.5,-250.5,-271.0,-204.0,-239.0,-159.0,-194.5
-1650.0,-811.0,-839.0,0.6360342456234827,0.5681276607844564,-270.5,-150.5,-221.5,-168.5,-241.5,-248.0,-144.5,-205.0
-1804.0,-902.5,-901.5,0.6367501735687255,0.5816532902833488,-230.5,-198.5,-270.0,-203.5,-234.0,-247.0,-187.0,-233.5
-1540.5,-799.5,-741.0,0.6364806758032905,0.5748791493475437,-232.5,-154.0,-213.0,-200.0,-196.5,-198.5,-163.0,-183.0
-1633.0,-843.5,-789.5,0.6388894802166356,0.5793192543089389,-269.0,-130.0,-222.0,-222.5,-206.5,-206.0,-186.0,-191.0
-1839.5,-919.5,-920.0,0.6303699848552545,0.5793765240245395,-305.0,-151.5,-230.5,-232.5,-259.5,-250.5,-150.0,-260.0
-1808.5,-864.5,-944.0,0.6367784219483534,0.5961212179727025,-276.5,-163.5,-209.5,-215.0,-274.5,-270.5,-158.0,-241.0
-1827.5,-992.5,-835.0,0.6386986275513967,0.6086514761050542,-322.5,-202.0,-229.5,-238.5,-207.5,-260.0,-175.0,-192.5
-1805.0,-923.0,-882.0,0.6461294720570246,0.5926206327146955,-314.5,-172.0,-244.0,-192.5,-257.5,-236.0,-149.0,-239.5
-1704.5,-942.5,-762.0,0.6377527196374204,0.6123003101183309,-307.5,-151.0,-256.0,-228.0,-217.5,-209.5,-149.5,-185.5
-1553.0,-777.0,-776.0,0.6525961208674643,0.5936500534415246,-273.0,-140.0,-186.0,-178.0,-190.0,-219.0,-186.0,-181.0
-1619.5,-826.5,-793.0,0.6450274692641365,0.6008363855381806,-270.5,-138.5,-222.0,-195.5,-215.5,-215.0,-158.0,-204.5
-1557.5,-801.5,-756.0,0.6418973063429196,0.6050351490163141,-230.0,-179.0,-177.0,-215.5,-209.0,-246.0,-120.0,-181.0
-1633.0,-832.0,-801.0,0.6287021283474233,0.5946421210964521,-281.5,-159.5,-174.0,-217.0,-213.0,-183.5,-198.5,-206.0
-1675.5,-897.0,-778.5,0.6297620833747917,0.5882436543703079,-302.5,-162.0,-223.0,-209.5,-244.0,-180.5,-168.0,-186.0
-1521.5,-744.0,-777.5,0.6333491275707881,0.592028698656294,-235.5,-147.0,-175.5,-186.0,-198.5,-183.0,-178.0,-218.0
-1808.5,-961.5,-847.0,0.6394284673035144,0.5927465659048822,-301.0,-186.5,-216.0,-258.0,-265.0,-221.5,-175.0,-185.5
-1766.0,-934.5,-831.5,0.6372535228729248,0.5928215648565027,-283.0,-205.0,-259.0,-187.5,-291.0,-219.5,-133.0,-188.0
-1616.5,-840.5,-776.0,0.6393545748458969,0.5870138287544251,-283.0,-166.5,-186.5,-204.5,-211.5,-221.5,-167.0,-176.0
-1628.0,-844.5,-783.5,0.647556667526563,0.5920436365736855,-283.0,-176.5,-182.0,-203.0,-240.5,-201.0,-179.5,-162.5
-1892.5,-1035.0,-857.5,0.63967784129911,0.5918619523445765,-374.5,-164.5,-249.5,-246.5,-250.0,-257.5,-156.5,-193.5
-1655.5,-858.5,-797.0,0.6398552240596878,0.5930701631638738,-272.0,-153.5,-213.5,-219.5,-242.5,-192.0,-180.0,-182.5
-1550.5,-781.5,-769.0,0.6335949716468652,0.5851369985275798,-247.0,-135.5,-227.5,-171.5,-213.5,-248.0,-134.0,-173.5
-1631.5,-798.0,-833.5,0.6286281158526739,0.592837388234006,-238.0,-160.0,-205.5,-194.5,-264.0,-217.0,-173.5,-179.0
-1580.0,-857.0,-723.0,0.6261830765340063,0.597354432526562,-281.5,-132.5,-243.0,-200.0,-185.0,-207.5,-111.5,-219.0
-1582.0,-812.0,-770.0,0.6404063544339604,0.564783460398515,-256.5,-192.5,-182.0,-181.0,-224.5,-215.0,-152.5,-178.0
-1669.5,-850.5,-819.0,0.6340083792805672,0.5792814619839192,-272.0,-145.5,-211.0,-222.0,-217.5,-236.5,-175.5,-189.5
-1768.0,-946.0,-822.0,0.62536626300878,0.5740045434898801,-286.0,-156.0,-272.0,-232.0,-212.5,-240.5,-158.0,-211.0
-1492.5,-796.5,-696.0,0.6212263051006529,0.5713070741130246,-233.0,-173.0,-199.5,-191.0,-180.0,-205.5,-134.0,-176.5
-1691.5,-899.5,-792.0,0.6210789190398323,0.5691534746024344,-282.5,-151.5,-210.5,-255.0,-189.5,-204.0,-182.0,-216.5
-1666.5,-872.5,-794.0,0.6281476566361056,0.5721785857445664,-321.5,-159.5,-205.5,-186.0,-246.0,-210.0,-156.5,-181.5
-1784.0,-900.5,-883.5,0.629278950062063,0.5769686477465762,-314.0,-166.0,-207.0,-213.5,-259.5,-225.5,-183.5,-215.0
-1546.0,-811.0,-735.0,0.631379573709435,0.5771241510907809,-305.0,-119.5,-208.0,-178.5,-178.0,-214.0,-140.5,-202.5
-1747.0,-972.0,-775.0,0.6200195987191465,0.5641944829788473,-312.0,-197.5,-244.0,-218.5,-216.5,-217.0,-161.5,-180.0
-1707.5,-922.0,-785.5,0.6274641087485684,0.5523051236238744,-348.0,-164.0,-216.0,-194.0,-212.5,-202.5,-181.5,-189.0
-1667.5,-839.0,-828.5,0.6274579074647691,0.5535770753191577,-218.0,-145.0,-237.5,-238.5,-235.0,-241.0,-170.0,-182.5
-1518.0,-726.0,-792.0,0.6102413824862905,0.5499615735477872,-242.0,-130.5,-179.5,-174.0,-262.0,-175.5,-155.0,-199.5
-1572.5,-846.5,-726.0,0.6232875656750467,0.5447269051439232,-283.5,-154.0,-210.0,-199.0,-188.5,-204.5,-138.0,-195.0
-1442.5,-739.5,-703.0,0.6224371823171775,0.5722792053388225,-257.5,-158.0,-170.5,-153.5,-198.0,-213.5,-149.0,-142.5
-1683.0,-901.0,-782.0,0.616801794949505,0.5561293387992514,-286.5,-137.5,-250.5,-226.5,-200.0,-229.0,-122.5,-230.5
-1456.0,-756.5,-699.5,0.6271865096357133,0.5560072220861911,-258.0,-147.0,-180.0,-171.5,-243.5,-205.0,-98.0,-153.0
-1500.0,-760.5,-739.5,0.6016752541065216,0.5478986352682114,-234.5,-139.0,-207.0,-180.0,-204.5,-203.5,-127.5,-204.0
-1672.5,-881.5,-791.0,0.6030003495514393,0.545411298258437,-320.0,-168.0,-191.0,-202.5,-261.5,-223.5,-134.5,-171.5
-1779.5,-949.5,-830.0,0.6060582098033693,0.5580807530217701,-298.0,-164.0,-267.5,-220.0,-201.0,-182.0,-201.0,-246.0
-1692.5,-875.0,-817.5,0.6243404185606374,0.5526495572593477,-311.0,-146.5,-209.0,-208.5,-217.5,-207.0,-160.5,-232.5
-1706.0,-886.5,-819.5,0.6061720501217577,0.5516963686380122,-282.0,-162.0,-237.5,-205.0,-232.5,-218.5,-159.5,-209.0
-1557.0,-774.0,-783.0,0.6113030993276172,0.5513944997969601,-234.5,-154.0,-221.5,-164.0,-239.0,-201.0,-180.0,-163.0
-1558.5,-837.0,-721.5,0.5972272263632881,0.5561723758776983,-294.0,-149.5,-192.5,-201.0,-185.0,-230.0,-105.0,-201.5
-1645.5,-882.5,-763.0,0.5942139984005027,0.5359863734079732,-283.0,-188.5,-215.0,-196.0,-222.5,-213.0,-171.0,-156.5
-1678.5,-898.5,-780.0,0.5905490322245492,0.5390430978602834,-294.5,-161.5,-257.0,-185.5,-192.5,-229.5,-143.5,-214.5
-1582.0,-812.0,-770.0,0.6063730888896518,0.5353516940441396,-246.0,-143.5,-215.5,-207.0,-205.0,-234.5,-146.0,-184.5
-1658.5,-934.5,-724.0,0.6109377193782065,0.5456581206371387,-310.0,-190.0,-207.5,-227.0,-199.0,-198.5,-136.0,-190.5
-1648.5,-878.5,-770.0,0.6079815763566229,0.5331290847725338,-292.0,-154.5,-210.0,-222.0,-199.5,-204.5,-166.5,-199.5
-1557.5,-865.0,-692.5,0.6202893054319752,0.5383631664431757,-278.5,-162.5,-213.0,-211.0,-205.5,-189.5,-137.5,-160.0
-1660.0,-815.0,-845.0,0.6138559109634824,0.5393161501321527,-287.0,-145.0,-198.0,-185.0,-243.0,-221.0,-182.0,-199.0
-1576.0,-806.0,-770.0,0.6011439916160372,0.5473057464179065,-226.0,-179.5,-203.5,-197.0,-220.5,-185.0,-179.0,-185.5
-1707.0,-912.0,-795.0,0.6195021411610975,0.5504962868574593,-322.0,-207.0,-192.5,-190.5,-259.5,-219.0,-131.5,-185.0
-1562.5,-823.0,-739.5,0.6009704930914773,0.5404067700935735,-231.5,-180.5,-203.0,-208.0,-208.5,-216.5,-141.5,-173.0
-1714.0,-830.0,-884.0,0.5989582863946755,0.5508604063755936,-228.0,-188.5,-217.0,-196.5,-249.0,-242.5,-178.5,-214.0
-1462.5,-756.0,-706.5,0.6076015925241841,0.5235611621704367,-189.5,-140.5,-230.0,-196.0,-181.0,-199.5,-118.0,-208.0
-1538.0,-755.5,-782.5,0.6010564644303587,0.5308361281123426,-250.0,-147.5,-187.5,-170.5,-229.5,-216.5,-144.5,-192.0
-1722.5,-913.0,-809.5,0.5977358436418905,0.5317576201425658,-281.0,-171.5,-246.5,-214.0,-238.0,-243.0,-144.5,-184.0
-1732.0,-930.5,-801.5,0.6066105236609777,0.5430319675968753,-314.0,-169.0,-222.0,-225.5,-241.0,-203.0,-144.0,-213.5
-1623.5,-796.0,-827.5,0.5973284201489555,0.538328451083766,-257.0,-142.0,-225.5,-171.5,-206.0,-231.0,-155.5,-235.0
-1648.0,-814.0,-834.0,0.5794815914498435,0.5526182069546647,-254.0,-138.5,-202.0,-219.5,-188.0,-237.0,-195.0,-214.0
-1649.0,-879.0,-770.0,0.5942781376341979,0.5485322656730811,-250.5,-176.5,-247.0,-205.0,-214.0,-212.5,-150.5,-193.0
-1604.0,-881.0,-723.0,0.6004743359155125,0.5500865420533552,-254.5,-193.0,-263.0,-170.5,-208.5,-215.5,-134.5,-164.5
-1695.0,-869.5,-825.5,0.5932156023879845,0.5450620724923081,-275.5,-169.0,-199.5,-225.5,-205.5,-246.5,-169.0,-204.5
-1599.0,-789.0,-810.0,0.6118632502026028,0.5505116492509842,-277.0,-134.5,-185.0,-192.5,-195.0,-238.5,-175.5,-201.0
-1700.0,-921.0,-779.0,0.6054794035024114,0.5543421471698416,-312.5,-141.5,-218.0,-249.0,-241.5,-186.5,-141.5,-209.5
-1699.5,-846.0,-853.5,0.61255501591497,0.5506899138291677,-268.0,-125.5,-227.5,-225.0,-249.0,-240.0,-147.0,-217.5
-1570.0,-787.0,-783.0,0.5981911207238834,0.5535456418163247,-222.0,-141.0,-215.0,-209.0,-207.5,-195.0,-130.5,-250.0
-1468.0,-787.0,-681.0,0.5945013909704155,0.5489403451482455,-253.0,-129.5,-219.5,-185.0,-168.0,-213.5,-123.5,-176.0
-1707.5,-895.5,-812.0,0.5983519954813852,0.561672453996208,-269.5,-165.0,-251.5,-209.5,-204.0,-250.5,-152.0,-205.5
-1604.0,-812.5,-791.5,0.606656021790372,0.5415046811517742,-287.5,-147.0,-188.5,-189.5,-203.5,-239.0,-146.5,-202.5
-1817.0,-991.0,-826.0,0.5913452826440334,0.5598626414106952,-343.0,-172.0,-233.5,-242.5,-209.0,-231.5,-187.5,-198.0
-1620.5,-845.5,-775.0,0.6001894689268537,0.5494512743420071,-282.0,-180.0,-192.5,-191.0,-241.5,-192.5,-152.5,-188.5
-1569.0,-868.0,-701.0,0.5975986385511027,0.5610367624710003,-281.0,-195.0,-217.0,-175.0,-212.5,-177.5,-138.5,-172.5
-1755.5,-919.5,-836.0,0.6079828844302231,0.5490836065676478,-352.5,-184.0,-187.0,-196.0,-194.0,-241.0,-177.5,-223.5
-1714.5,-856.5,-858.0,0.6163351873556773,0.535969364643097,-276.0,-160.5,-226.5,-193.5,-251.5,-239.0,-175.5,-192.0
-1917.5,-1031.5,-886.0,0.5983067822125223,0.57382722430759,-366.0,-188.0,-215.0,-262.5,-254.5,-237.0,-156.5,-238.0
-1704.0,-915.5,-788.5,0.6116043311026361,0.5594274897542265,-303.0,-177.5,-241.5,-193.5,-206.5,-224.0,-162.5,-195.5
-1513.0,-789.5,-723.5,0.6092393253412511,0.5590889767640167,-240.5,-158.0,-207.5,-183.5,-208.5,-193.5,-133.5,-188.0
-1590.0,-850.0,-740.0,0.6214815476702319,0.5522398966468043,-287.5,-132.0,-263.0,-167.5,-199.5,-186.0,-160.5,-194.0
