Episode,Total_Reward,Zone_A_Reward,Zone_B_Reward,Avg_Waiting_Time,Avg_Queue,Epsilon_Local,Epsilon_Supervisor,Sup_A_NS,Sup_A_EW,Sup_A_BAL,Sup_B_NS,Sup_B_EW,Sup_B_BAL,Queue_TLS_1,Queue_TLS_2,Queue_TLS_3,Queue_TLS_4,Queue_TLS_5,Queue_TLS_6,Queue_TLS_7,Queue_TLS_8
528,-3887.49999999999,-1948.5000000000027,-1939.000000000006,0.04964539007092199,0.375,0.0708902705368767,0.20466500412215977,0.4066390041493776,0.3817427385892116,0.21161825726141079,0.25311203319502074,0.5062240663900415,0.24066390041493776,0,1,0,0,2,0,0,0
529,-3974.999999999984,-1655.000000000002,-2320.0000000000005,0.0661764705882353,0.5,0.07053581918419231,0.2040510091097933,0.14107883817427386,0.5228215767634855,0.3360995850622407,0.2157676348547718,0.3153526970954357,0.46887966804979253,0,1,0,0,3,0,0,0
530,-4049.0000000000064,-1917.0000000000107,-2132.000000000001,0.029411764705882353,0.375,0.07018314008827135,0.2034388560824639,0.3983402489626556,0.43983402489626555,0.16182572614107885,0.24481327800829875,0.44813278008298757,0.3070539419087137,0,1,2,0,0,0,0,0
531,-4355.499999999986,-2094.500000000006,-2261.0000000000055,0.08888888888888889,0.5,0.06983222438783,0.2028285395142165,0.2946058091286307,0.3112033195020747,0.3941908713692946,0.3941908713692946,0.2863070539419087,0.31950207468879666,0,0,0,1,2,1,0,0
532,-4434.999999999977,-2147.000000000005,-2288.0000000000014,0.014598540145985401,0.0,0.06948306326589085,0.20222005389567385,0.24066390041493776,0.1825726141078838,0.5767634854771784,0.31950207468879666,0.2863070539419087,0.3941908713692946,0,0,0,0,0,0,0,0
533,-4237.500000000013,-2350.500000000009,-1887.0000000000005,0.0,0.0,0.0691356479495614,0.20161339373398682,0.36099585062240663,0.21161825726141079,0.42738589211618255,0.2157676348547718,0.4896265560165975,0.2946058091286307,0,0,0,0,0,0,0,0
534,-4320.500000000003,-2300.0000000000073,-2020.4999999999966,0.04411764705882353,0.25,0.06878996970981359,0.20100855355278485,0.4024896265560166,0.12863070539419086,0.46887966804979253,0.24481327800829875,0.45228215767634855,0.3029045643153527,0,0,1,1,0,0,0,0
535,-3887.5000000000073,-1955.0000000000018,-1932.5000000000016,0.0364963503649635,0.125,0.06844601986126451,0.20040552789212648,0.45643153526970953,0.3236514522821577,0.21991701244813278,0.2697095435684647,0.4024896265560166,0.3278008298755187,0,0,0,0,1,0,0,0
536,-4273.499999999997,-1969.500000000004,-2303.9999999999995,0.12318840579710146,0.75,0.06810378976195819,0.1998043113084501,0.2697095435684647,0.44398340248962653,0.2863070539419087,0.16182572614107885,0.25311203319502074,0.5850622406639004,0,1,0,1,3,1,0,0
537,-4350.499999999988,-2028.4999999999986,-2322.000000000003,0.0,0.0,0.0677632708131484,0.19920489837452476,0.3236514522821577,0.22821576763485477,0.44813278008298757,0.27385892116182575,0.31950207468879666,0.4066390041493776,0,0,0,0,0,0,0,0
538,-4113.999999999987,-1851.0000000000043,-2263.000000000004,0.08088235294117647,0.5,0.06742445445908266,0.1986072836794012,0.26556016597510373,0.44813278008298757,0.2863070539419087,0.18672199170124482,0.3112033195020747,0.5020746887966805,0,2,0,0,2,0,0,0
539,-4144.99999999999,-2064.4999999999986,-2080.500000000001,0.0,0.0,0.06708733218678724,0.198011461828363,0.27385892116182575,0.3153526970954357,0.4107883817427386,0.3153526970954357,0.36099585062240663,0.3236514522821577,0,0,0,0,0,0,0,0
540,-4257.500000000004,-2083.500000000004,-2174.0000000000014,0.12686567164179105,0.375,0.0667518955258533,0.1974174274428779,0.2987551867219917,0.3651452282157676,0.3360995850622407,0.42323651452282157,0.27800829875518673,0.2987551867219917,0,0,1,0,2,0,0,0
541,-4445.0,-2116.0000000000036,-2329.000000000003,0.0072992700729927005,0.125,0.06641813604822402,0.19682517516054926,0.25311203319502074,0.2987551867219917,0.44813278008298757,0.4149377593360996,0.21991701244813278,0.3651452282157676,0,0,1,0,0,0,0,0
542,-4068.999999999996,-1836.499999999997,-2232.5000000000064,0.007352941176470588,0.125,0.0660860453679829,0.19623469963506762,0.3070539419087137,0.3153526970954357,0.3775933609958506,0.36929460580912865,0.3236514522821577,0.3070539419087137,0,0,0,0,1,0,0,0
543,-4322.99999999999,-2127.0000000000036,-2196.0000000000014,0.0,0.0,0.06575561514114299,0.1956459955361624,0.1908713692946058,0.2157676348547718,0.5933609958506224,0.36929460580912865,0.35269709543568467,0.27800829875518673,0,0,0,0,0,0,0,0
544,-4329.999999999993,-2003.999999999998,-2325.999999999998,0.058823529411764705,0.25,0.06542683706543727,0.1950590575495539,0.33195020746887965,0.2946058091286307,0.37344398340248963,0.3651452282157676,0.1950207468879668,0.43983402489626555,0,1,1,0,0,0,0,0
545,-4570.5,-2036.0000000000007,-2534.5000000000064,0.07971014492753623,0.125,0.06509970288011008,0.19447388037690524,0.38589211618257263,0.2572614107883817,0.35684647302904565,0.3775933609958506,0.0912863070539419,0.5311203319502075,0,0,0,0,0,0,1,0
546,-4393.499999999994,-2004.500000000004,-2389.000000000001,0.06569343065693431,0.375,0.06477420436570952,0.19389045873577454,0.2987551867219917,0.2572614107883817,0.44398340248962653,0.3278008298755187,0.2074688796680498,0.46473029045643155,0,0,0,0,1,1,0,1
547,-4253.9999999999945,-1888.0000000000018,-2366.0000000000055,0.043478260869565216,0.25,0.06445033334388098,0.19330878735956722,0.24896265560165975,0.4024896265560166,0.34854771784232363,0.31950207468879666,0.16182572614107885,0.5186721991701245,0,1,0,0,1,0,0,0
548,-4921.499999999986,-2329.0,-2592.500000000002,0.0072992700729927005,0.125,0.06412808167716157,0.1927288609974885,0.24481327800829875,0.26141078838174275,0.49377593360995853,0.43568464730290457,0.1078838174273859,0.45643153526970953,0,1,0,0,0,0,0,0
549,-4813.500000000024,-2219.500000000003,-2594.0000000000005,0.3037037037037037,0.875,0.06380744126877576,0.19215067441449604,0.5062240663900415,0.13278008298755187,0.36099585062240663,0.3278008298755187,0.1078838174273859,0.5643153526970954,0,1,0,0,5,1,0,0
550,-4425.999999999988,-2112.500000000004,-2313.4999999999955,0.029197080291970802,0.375,0.06348840406243188,0.19157422239125255,0.3236514522821577,0.25311203319502074,0.42323651452282157,0.3900414937759336,0.22406639004149378,0.38589211618257263,0,1,0,0,1,0,0,1
551,-4596.000000000002,-2247.000000000002,-2349.000000000006,0.014814814814814815,0.125,0.06317096204211972,0.1909994997240788,0.3153526970954357,0.2033195020746888,0.48132780082987553,0.43983402489626555,0.08713692946058091,0.4730290456431535,0,0,0,0,1,0,0,0
552,-4664.499999999998,-2267.9999999999977,-2396.499999999998,0.058394160583941604,0.375,0.06285510723190912,0.19042650122490654,0.1908713692946058,0.3153526970954357,0.49377593360995853,0.24066390041493776,0.2572614107883817,0.5020746887966805,0,0,0,0,2,1,0,0
553,-4402.999999999995,-2189.0000000000114,-2214.000000000004,0.022222222222222223,0.125,0.06254083169574957,0.18985522172123181,0.1950207468879668,0.2946058091286307,0.5103734439834025,0.18672199170124482,0.2987551867219917,0.5145228215767634,0,0,0,1,0,0,0,0
554,-4455.499999999993,-2193.000000000003,-2262.500000000002,0.02962962962962963,0.25,0.062228127537270826,0.18928565605606812,0.43983402489626555,0.1825726141078838,0.3775933609958506,0.34439834024896265,0.17427385892116182,0.48132780082987553,0,2,0,0,0,0,0,0
555,-4615.999999999995,-2217.4999999999995,-2398.5000000000045,0.08759124087591241,0.75,0.06191698689958447,0.1887177990878999,0.23651452282157676,0.36929460580912865,0.3941908713692946,0.3112033195020747,0.25311203319502074,0.43568464730290457,0,2,0,0,2,1,0,1
556,-4284.000000000013,-2067.5000000000023,-2216.5000000000005,0.0364963503649635,0.25,0.061607401965086545,0.1881516456906362,0.1908713692946058,0.46473029045643155,0.34439834024896265,0.3817427385892116,0.2074688796680498,0.4107883817427386,1,1,0,0,0,0,0,0
557,-4503.99999999999,-2198.9999999999977,-2304.9999999999995,0.05925925925925926,0.5,0.06129936495526111,0.18758719075356428,0.2697095435684647,0.23651452282157676,0.49377593360995853,0.26556016597510373,0.35269709543568467,0.3817427385892116,0,0,1,0,3,0,0,0
558,-4306.5000000000055,-2123.000000000001,-2183.5000000000005,0.1111111111111111,0.625,0.0609928681304848,0.18702442918130358,0.3941908713692946,0.22406639004149378,0.3817427385892116,0.24066390041493776,0.4107883817427386,0.34854771784232363,0,0,1,1,3,0,0,0
559,-4349.500000000001,-2120.9999999999973,-2228.4999999999995,0.1044776119402985,0.5,0.060687903789832374,0.18646335589375967,0.2572614107883817,0.37344398340248963,0.36929460580912865,0.3900414937759336,0.1950207468879668,0.4149377593360996,0,1,0,1,1,0,1,0
560,-4355.499999999993,-2069.000000000002,-2286.4999999999986,0.029411764705882353,0.375,0.06038446427088321,0.1859039658260784,0.2863070539419087,0.37344398340248963,0.34024896265560167,0.46473029045643155,0.13278008298755187,0.4024896265560166,0,0,0,1,2,0,0,0
561,-4153.000000000001,-2035.9999999999989,-2117.0000000000005,0.10294117647058823,0.625,0.06008254194952879,0.18534625392860016,0.31950207468879666,0.23236514522821577,0.44813278008298757,0.45228215767634855,0.2157676348547718,0.33195020746887965,0,0,0,0,4,0,0,1
562,-4019.5000000000073,-1873.9999999999973,-2145.500000000005,0.057971014492753624,0.375,0.05978212923978115,0.18479021516681435,0.3817427385892116,0.3236514522821577,0.2946058091286307,0.27800829875518673,0.3941908713692946,0.3278008298755187,0,0,0,0,2,0,0,1
563,-4143.5,-2014.0000000000034,-2129.500000000004,0.043478260869565216,0.25,0.05948321859358224,0.1842358445213139,0.4979253112033195,0.0912863070539419,0.4107883817427386,0.27385892116182575,0.3112033195020747,0.4149377593360996,0,0,0,0,2,0,0,0
564,-4067.0000000000073,-1965.5000000000002,-2101.4999999999995,0.0364963503649635,0.375,0.05918580250061433,0.18368313698774996,0.2697095435684647,0.3153526970954357,0.4149377593360996,0.14937759336099585,0.44813278008298757,0.4024896265560166,0,0,2,0,1,0,0,0
565,-4349.499999999999,-2018.000000000006,-2331.500000000001,0.051094890510948905,0.375,0.058889873488111255,0.1831320875767867,0.42323651452282157,0.34854771784232363,0.22821576763485477,0.35269709543568467,0.33195020746887965,0.3153526970954357,0,1,0,1,0,1,0,0
566,-3949.000000000013,-1965.0000000000039,-1983.9999999999964,0.029411764705882353,0.375,0.058595424120670696,0.18258269131405633,0.3070539419087137,0.3817427385892116,0.3112033195020747,0.1908713692946058,0.5020746887966805,0.3070539419087137,1,0,0,1,0,0,0,1
567,-4410.000000000015,-2158.4999999999977,-2251.5,0.22388059701492538,0.625,0.05830244700006734,0.18203494324011416,0.43568464730290457,0.24066390041493776,0.3236514522821577,0.2572614107883817,0.3278008298755187,0.4149377593360996,0,1,0,0,4,0,0,0
568,-4334.500000000001,-1984.0000000000045,-2350.500000000002,0.05223880597014925,0.25,0.058010934765067,0.18148883841039382,0.5643153526970954,0.23651452282157676,0.1991701244813278,0.3775933609958506,0.27800829875518673,0.34439834024896265,0,0,0,1,0,1,0,0
569,-4068.499999999999,-1877.5000000000023,-2191.000000000002,0.0,0.0,0.05772088009124167,0.18094437189516263,0.42738589211618255,0.38589211618257263,0.18672199170124482,0.4107883817427386,0.3651452282157676,0.22406639004149378,0,0,0,0,0,0,0,0
570,-4194.999999999992,-2161.9999999999986,-2033.0000000000014,0.02962962962962963,0.25,0.05743227569078546,0.18040153877947715,0.3236514522821577,0.2697095435684647,0.4066390041493776,0.3112033195020747,0.4315352697095436,0.2572614107883817,0,0,0,1,0,0,0,1
571,-3929.499999999997,-2167.4999999999986,-1761.9999999999989,0.058823529411764705,0.375,0.05714511431233153,0.1798603341631387,0.47717842323651455,0.2572614107883817,0.26556016597510373,0.3278008298755187,0.3817427385892116,0.29045643153526973,0,1,1,0,1,0,0,0
572,-4199.999999999994,-2050.499999999998,-2149.499999999998,0.08759124087591241,0.625,0.05685938874076987,0.1793207531606493,0.34439834024896265,0.3900414937759336,0.26556016597510373,0.4854771784232365,0.24896265560165975,0.26556016597510373,1,0,2,0,1,0,1,0
573,-3946.999999999991,-2073.000000000002,-1874.0000000000036,0.0962962962962963,0.5,0.056575091797066025,0.17878279090116736,0.35269709543568467,0.36099585062240663,0.2863070539419087,0.37344398340248963,0.48132780082987553,0.14522821576763487,1,0,0,1,1,1,0,0
574,-3895.0000000000086,-1958.9999999999995,-1935.9999999999998,0.058394160583941604,0.25,0.056292216338080694,0.17824644252846386,0.2987551867219917,0.4979253112033195,0.2033195020746888,0.3278008298755187,0.48132780082987553,0.1908713692946058,0,0,0,1,1,0,0,0
575,-4234.500000000003,-2179.4999999999977,-2055.0000000000064,0.14705882352941177,0.75,0.05601075525639029,0.17771170320087848,0.2987551867219917,0.49377593360995853,0.2074688796680498,0.23651452282157676,0.42738589211618255,0.3360995850622407,0,0,2,1,1,0,0,2
576,-4067.9999999999955,-1991.5000000000023,-2076.5000000000023,0.0,0.0,0.05573070148010834,0.17717856809127586,0.3029045643153527,0.4315352697095436,0.26556016597510373,0.3236514522821577,0.3900414937759336,0.2863070539419087,0,0,0,0,0,0,0,0
577,-4066.500000000004,-1932.9999999999993,-2133.4999999999995,0.007352941176470588,0.125,0.0554520479727078,0.17664703238700202,0.25311203319502074,0.5518672199170125,0.1950207468879668,0.3029045643153527,0.44398340248962653,0.25311203319502074,0,0,1,0,0,0,0,0
578,-4154.999999999993,-2186.4999999999955,-1968.5000000000057,0.15328467153284672,0.625,0.05517478773284426,0.17611709128984102,0.3029045643153527,0.36929460580912865,0.3278008298755187,0.4024896265560166,0.45228215767634855,0.14522821576763487,0,0,1,0,2,2,0,0
579,-4214.499999999999,-2138.5,-2076.0000000000036,0.07407407407407407,0.5,0.05489891379418004,0.1755887400159715,0.38589211618257263,0.27800829875518673,0.3360995850622407,0.26556016597510373,0.43568464730290457,0.2987551867219917,0,1,0,0,0,3,0,0
580,-4071.999999999993,-2132.999999999999,-1938.9999999999984,0.08888888888888889,0.5,0.05462441922520914,0.1750619737959236,0.2157676348547718,0.3360995850622407,0.44813278008298757,0.3153526970954357,0.3941908713692946,0.29045643153526973,0,0,0,1,1,2,0,0
581,-3950.9999999999873,-1919.0000000000043,-2032.0000000000007,0.02877697841726619,0.25,0.0543512971290831,0.1745367878745358,0.3153526970954357,0.4605809128630705,0.22406639004149378,0.1037344398340249,0.5560165975103735,0.34024896265560167,0,0,0,1,1,0,0,0
582,-4307.99999999999,-1905.5000000000064,-2402.499999999993,0.022222222222222223,0.25,0.05407954064343768,0.1740131775109122,0.5311203319502075,0.2863070539419087,0.1825726141078838,0.2697095435684647,0.2863070539419087,0.44398340248962653,0,0,0,1,0,0,0,1
583,-3970.9999999999945,-2091.000000000004,-1880.0000000000055,0.08823529411764706,0.5,0.05380914294022049,0.17349113797837945,0.36929460580912865,0.34439834024896265,0.2863070539419087,0.16182572614107885,0.5601659751037344,0.27800829875518673,0,1,0,1,1,0,0,1
584,-4216.999999999995,-2096.5000000000014,-2120.5000000000036,0.036231884057971016,0.25,0.05354009722551939,0.17297066456444432,0.2987551867219917,0.2821576763485477,0.4190871369294606,0.2987551867219917,0.37344398340248963,0.3278008298755187,0,0,1,0,1,0,0,0
585,-3512.9999999999995,-1794.5000000000018,-1718.499999999998,0.051094890510948905,0.375,0.05327239673939179,0.172451752570751,0.42738589211618255,0.3983402489626556,0.17427385892116182,0.1825726141078838,0.5892116182572614,0.22821576763485477,0,0,0,2,1,0,0,0
586,-4217.000000000003,-1970.4999999999986,-2246.4999999999923,0.058823529411764705,0.25,0.053006034755694834,0.17193439731303872,0.45228215767634855,0.3112033195020747,0.23651452282157676,0.38589211618257263,0.2946058091286307,0.31950207468879666,0,0,0,1,1,0,0,0
587,-4537.000000000004,-2101.000000000006,-2435.9999999999936,0.07352941176470588,0.625,0.052741004581916356,0.1714185941210996,0.3236514522821577,0.29045643153526973,0.38589211618257263,0.44813278008298757,0.14937759336099585,0.4024896265560166,0,1,0,1,2,0,1,0
588,-4234.000000000005,-2077.9999999999986,-2156.0000000000055,0.06569343065693431,0.5,0.052477299559006776,0.1709043383387363,0.36099585062240663,0.2946058091286307,0.34439834024896265,0.2697095435684647,0.35269709543568467,0.3775933609958506,0,1,0,0,3,0,0,0
589,-4203.999999999987,-2149.000000000003,-2054.999999999999,0.051094890510948905,0.125,0.052214913061211746,0.1703916253237201,0.34439834024896265,0.3360995850622407,0.31950207468879666,0.13692946058091288,0.3983402489626556,0.46473029045643155,0,0,0,0,0,0,0,1
590,-3775.9999999999964,-1752.9999999999993,-2023.000000000007,0.07462686567164178,0.5,0.05195383849590569,0.16988045044774894,0.17012448132780084,0.6514522821576764,0.17842323651452283,0.3278008298755187,0.3651452282157676,0.3070539419087137,1,0,0,1,1,1,0,0
591,-4215.499999999992,-2148.0000000000064,-2067.5000000000005,0.02877697841726619,0.375,0.05169406930342616,0.1693708090964057,0.35269709543568467,0.26556016597510373,0.3817427385892116,0.26141078838174275,0.34024896265560167,0.3983402489626556,0,0,0,1,2,0,0,0
592,-4278.499999999995,-2049.9999999999995,-2228.5000000000023,0.07246376811594203,0.25,0.05143559895690903,0.1688626966691165,0.5103734439834025,0.35269709543568467,0.13692946058091288,0.16182572614107885,0.2987551867219917,0.5394190871369294,0,1,1,0,0,0,0,0
593,-4059.0000000000005,-1997.4999999999973,-2061.499999999994,0.051470588235294115,0.375,0.051178420962124486,0.16835610857910915,0.46887966804979253,0.26556016597510373,0.26556016597510373,0.17427385892116182,0.3941908713692946,0.4315352697095436,0,0,0,1,2,0,0,0
594,-4068.4999999999836,-1974.5000000000011,-2094.0000000000005,0.02158273381294964,0.125,0.05092252885731386,0.16785104025337183,0.4024896265560166,0.3651452282157676,0.23236514522821577,0.25311203319502074,0.36099585062240663,0.38589211618257263,0,1,0,0,0,0,0,0
595,-4146.9999999999945,-1888.5000000000025,-2258.4999999999973,0.05185185185185185,0.375,0.05066791621302729,0.16734748713261172,0.35684647302904565,0.36929460580912865,0.27385892116182575,0.23236514522821577,0.31950207468879666,0.44813278008298757,0,1,0,1,0,1,0,0
596,-4330.499999999986,-2090.500000000003,-2240.0000000000027,0.057971014492753624,0.5,0.05041457663196215,0.16684544467121387,0.45228215767634855,0.29045643153526973,0.2572614107883817,0.43983402489626555,0.22821576763485477,0.33195020746887965,0,1,1,1,1,0,0,0
597,-4367.499999999985,-2248.5000000000014,-2119.0,0.050724637681159424,0.25,0.050162503748802344,0.16634490833720023,0.49377593360995853,0.17842323651452283,0.3278008298755187,0.26556016597510373,0.3029045643153527,0.4315352697095436,0,0,0,0,2,0,0,0
598,-4249.499999999984,-2061.500000000004,-2188.000000000006,0.08955223880597014,0.625,0.049911691230058335,0.16584587361218864,0.37344398340248963,0.27385892116182575,0.35269709543568467,0.3070539419087137,0.2946058091286307,0.3983402489626556,0,0,0,1,2,0,0,2
599,-4067.999999999997,-1824.0000000000043,-2244.0000000000086,0.044444444444444446,0.125,0.04966213277390804,0.16534833599135207,0.34024896265560167,0.4149377593360996,0.24481327800829875,0.34024896265560167,0.23236514522821577,0.42738589211618255,0,0,0,1,0,0,0,0
600,-4415.499999999991,-1903.500000000006,-2511.999999999995,0.05755395683453238,0.625,0.0494138221100385,0.164852290983378,0.46473029045643155,0.3236514522821577,0.21161825726141079,0.48132780082987553,0.1908713692946058,0.3278008298755187,0,0,0,0,5,0,0,0
601,-4654.999999999976,-2430.500000000005,-2224.5000000000045,0.14814814814814814,0.75,0.04916675299948831,0.16435773411042787,0.18672199170124482,0.26141078838174275,0.5518672199170125,0.23236514522821577,0.37344398340248963,0.3941908713692946,1,2,2,1,0,0,0,0
602,-4224.499999999996,-2128.0000000000036,-2096.500000000003,0.043795620437956206,0.375,0.04892091923449087,0.1638646609080966,0.3775933609958506,0.3983402489626556,0.22406639004149378,0.3236514522821577,0.3153526970954357,0.36099585062240663,1,0,0,0,1,1,0,0
603,-4355.999999999995,-2103.500000000005,-2252.5000000000005,0.16911764705882354,1.0,0.04867631463831842,0.1633730669253723,0.38589211618257263,0.23651452282157676,0.3775933609958506,0.5477178423236515,0.2074688796680498,0.24481327800829875,0,1,1,0,4,1,0,1
604,-4334.4999999999945,-2118.0000000000014,-2216.5000000000064,0.07142857142857142,0.625,0.048432933065126825,0.16288294772459616,0.36099585062240663,0.3941908713692946,0.24481327800829875,0.27800829875518673,0.3070539419087137,0.4149377593360996,0,1,2,0,2,0,0,0
605,-4141.500000000001,-1858.5000000000005,-2283.0000000000014,0.03676470588235294,0.25,0.048190768399801194,0.16239429888142237,0.5560165975103735,0.12448132780082988,0.31950207468879666,0.1991701244813278,0.3112033195020747,0.4896265560165975,0,0,1,0,1,0,0,0
606,-4133.999999999993,-1856.0000000000036,-2278.0000000000086,0.022058823529411766,0.125,0.04794981455780219,0.1619071159847781,0.6224066390041494,0.22821576763485477,0.14937759336099585,0.1991701244813278,0.3278008298755187,0.4730290456431535,0,1,0,0,0,0,0,0
607,-4241.499999999988,-2112.9999999999973,-2128.5000000000073,0.07246376811594203,0.375,0.04771006548501318,0.16142139463682378,0.3775933609958506,0.29045643153526973,0.33195020746887965,0.16597510373443983,0.3651452282157676,0.46887966804979253,1,0,0,1,0,0,0,1
608,-4315.999999999993,-2131.500000000004,-2184.5000000000036,0.06716417910447761,0.625,0.047471515157588115,0.1609371304529133,0.4854771784232365,0.12863070539419086,0.38589211618257263,0.17842323651452283,0.5933609958506224,0.22821576763485477,0,1,2,0,0,1,1,0
609,-4227.499999999985,-2047.0000000000032,-2180.5000000000036,0.03731343283582089,0.25,0.047234157581800176,0.16045431906155455,0.46887966804979253,0.2987551867219917,0.23236514522821577,0.2157676348547718,0.45643153526970953,0.3278008298755187,0,1,0,1,0,0,0,0
610,-4135.999999999994,-2024.5000000000043,-2111.499999999998,0.043478260869565216,0.5,0.046997986793891174,0.15997295610436987,0.5560165975103735,0.0954356846473029,0.34854771784232363,0.12033195020746888,0.5311203319502075,0.34854771784232363,0,0,0,0,0,3,0,1
611,-4132.9999999999945,-2160.500000000003,-1972.5000000000039,0.0962962962962963,0.625,0.04676299685992172,0.15949303723605676,0.5394190871369294,0.14107883817427386,0.31950207468879666,0.17012448132780084,0.4979253112033195,0.33195020746887965,0,0,2,0,2,0,0,1
612,-4035.0000000000127,-2083.0000000000073,-1951.9999999999993,0.10948905109489052,0.5,0.04652918187562211,0.1590145581243486,0.5394190871369294,0.1950207468879668,0.26556016597510373,0.16597510373443983,0.4190871369294606,0.4149377593360996,0,1,0,0,3,0,0,0
613,-4040.99999999999,-2229.5000000000014,-1811.5000000000023,0.06569343065693431,0.625,0.046296535966244,0.15853751444997555,0.34024896265560167,0.1950207468879668,0.46473029045643155,0.17012448132780084,0.5228215767634855,0.3070539419087137,1,0,1,1,1,0,1,0
614,-4372.99999999999,-2420.0000000000023,-1953.0000000000007,0.0364963503649635,0.5,0.046065053286412784,0.1580619019066256,0.2697095435684647,0.29045643153526973,0.43983402489626555,0.26556016597510373,0.43568464730290457,0.2987551867219917,1,1,0,1,1,0,0,0
615,-4113.499999999992,-2075.000000000004,-2038.5000000000039,0.050359712230215826,0.5,0.04583472801998072,0.15758771620090573,0.43983402489626555,0.17427385892116182,0.38589211618257263,0.26556016597510373,0.38589211618257263,0.34854771784232363,0,0,0,1,2,0,0,1
616,-3929.000000000009,-2020.0000000000036,-1909.0000000000011,0.09558823529411764,0.5,0.045605554379880814,0.157114953052303,0.5269709543568465,0.2033195020746888,0.2697095435684647,0.11618257261410789,0.4979253112033195,0.38589211618257263,1,0,0,2,1,0,0,0
617,-4211.499999999995,-2105.4999999999986,-2106.0000000000036,0.03597122302158273,0.25,0.04537752660798141,0.1566436081931461,0.5560165975103735,0.24066390041493776,0.2033195020746888,0.17842323651452283,0.4107883817427386,0.4107883817427386,0,0,0,2,0,0,0,0
618,-4171.499999999994,-2158.999999999999,-2012.5000000000016,0.08823529411764706,0.5,0.0451506389749415,0.15617367736856666,0.44813278008298757,0.17012448132780084,0.3817427385892116,0.1908713692946058,0.3941908713692946,0.4149377593360996,0,1,0,1,2,0,0,0
619,-3880.9999999999927,-1983.5000000000048,-1897.5000000000025,0.029197080291970802,0.125,0.044924885780066794,0.15570515633646095,0.6265560165975104,0.04564315352697095,0.3278008298755187,0.25311203319502074,0.34854771784232363,0.3983402489626556,0,0,1,0,0,0,0,0
620,-3997.0000000000045,-1869.0000000000005,-2127.999999999995,0.08633093525179857,0.5,0.04470026135116646,0.15523804086745158,0.6141078838174274,0.16597510373443983,0.21991701244813278,0.1991701244813278,0.3112033195020747,0.4896265560165975,1,0,0,1,2,0,0,0
621,-4200.4999999999945,-2095.000000000003,-2105.499999999997,0.08695652173913043,0.5,0.04447676004441063,0.15477232674484923,0.5643153526970954,0.14522821576763487,0.29045643153526973,0.29045643153526973,0.34024896265560167,0.36929460580912865,0,1,1,1,1,0,0,0
622,-4346.500000000014,-2377.000000000002,-1969.499999999997,0.07352941176470588,0.375,0.04425437624418858,0.15430800976461467,0.3941908713692946,0.34024896265560167,0.26556016597510373,0.35684647302904565,0.3983402489626556,0.24481327800829875,0,0,0,1,1,1,0,0
623,-3962.499999999989,-1943.0,-2019.4999999999998,0.05755395683453238,0.375,0.04403310436296763,0.15384508573532082,0.6680497925311203,0.07468879668049792,0.2572614107883817,0.17012448132780084,0.3775933609958506,0.45228215767634855,0,0,2,0,1,0,0,0
624,-4282.999999999999,-2184.0000000000045,-2099.0000000000027,0.12318840579710146,0.75,0.043812938841152796,0.15338355047811486,0.47717842323651455,0.2157676348547718,0.3070539419087137,0.34854771784232363,0.29045643153526973,0.36099585062240663,1,1,0,1,2,0,0,1
625,-4073.4999999999905,-2138.5,-1934.9999999999989,0.014492753623188406,0.125,0.04359387414694703,0.15292339982668052,0.46473029045643155,0.23651452282157676,0.2987551867219917,0.3070539419087137,0.3983402489626556,0.2946058091286307,0,1,0,0,0,0,0,0
626,-4001.0000000000055,-1885.9999999999977,-2114.999999999998,0.072992700729927,0.375,0.043375904776212296,0.15246462962720048,0.5809128630705395,0.21991701244813278,0.1991701244813278,0.5228215767634855,0.27385892116182575,0.2033195020746888,0,1,0,0,2,0,0,0
627,-4127.499999999996,-1912.9999999999973,-2214.500000000005,0.0364963503649635,0.25,0.043159025252331236,0.15200723573831887,0.47717842323651455,0.35269709543568467,0.17012448132780084,0.3278008298755187,0.36099585062240663,0.3112033195020747,0,0,0,0,2,0,0,0
628,-3979.0000000000064,-1895.0000000000011,-2084.0000000000077,0.007407407407407408,0.125,0.04294323012606958,0.15155121403110391,0.5269709543568465,0.3070539419087137,0.16597510373443983,0.2033195020746888,0.35684647302904565,0.43983402489626555,0,0,1,0,0,0,0,0
629,-4021.0000000000014,-1831.4999999999975,-2189.499999999997,0.0364963503649635,0.125,0.04272851397543923,0.1510965603890106,0.6597510373443983,0.17012448132780084,0.17012448132780084,0.3029045643153527,0.2821576763485477,0.4149377593360996,0,1,0,0,0,0,0,0
630,-4092.0000000000045,-1981.5000000000016,-2110.5000000000036,0.007407407407407408,0.125,0.04251487140556204,0.15064327070784356,0.5477178423236515,0.18672199170124482,0.26556016597510373,0.3817427385892116,0.3112033195020747,0.3070539419087137,0,1,0,0,0,0,0,0
631,-4171.99999999999,-1925.9999999999986,-2245.999999999991,0.1897810218978102,1.0,0.04230229704853423,0.15019134089572003,0.6182572614107884,0.1825726141078838,0.1991701244813278,0.27385892116182575,0.25311203319502074,0.4730290456431535,0,1,1,3,1,0,1,1
632,-3905.000000000003,-1918.0000000000036,-1987.0000000000048,0.06015037593984962,0.375,0.04209078556329156,0.14974076687303287,0.5352697095435685,0.3029045643153527,0.16182572614107885,0.2033195020746888,0.44398340248962653,0.35269709543568467,0,0,2,0,1,0,0,0
