Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-2033.5,-1054.5,-979.0,0.7828638427787357,0.6900215009848277,-266.5,-191.5,-277.0,-319.5,-289.5,-279.5,-164.5,-245.5
-1883.0,-973.5,-909.5,0.7869199989570512,0.7279454116192129,-321.5,-220.0,-204.0,-228.0,-269.0,-248.5,-178.0,-214.0
-1696.0,-941.5,-754.5,0.8026967696845532,0.7479094902674357,-324.0,-165.5,-252.5,-199.5,-231.0,-190.5,-150.0,-183.0
-1840.0,-913.5,-926.5,0.7777804309295283,0.7217493669026428,-295.0,-147.0,-230.5,-241.0,-294.0,-244.5,-176.0,-212.0
-1631.0,-900.0,-731.0,0.7717461121579011,0.7025294750101037,-265.0,-179.0,-257.0,-199.0,-211.0,-205.5,-140.0,-174.5
-1903.5,-945.0,-958.5,0.762284199313985,0.7103185666104158,-321.0,-163.5,-253.0,-207.5,-302.0,-260.5,-180.5,-215.5
-1842.5,-972.0,-870.5,0.7655939064919949,0.7371195065478484,-301.5,-236.0,-213.0,-221.5,-220.0,-217.5,-199.0,-234.0
-1795.5,-882.5,-913.0,0.765967874808444,0.7037290771802266,-265.0,-156.0,-259.0,-202.5,-266.0,-265.0,-160.5,-221.5
-1979.5,-1059.5,-920.0,0.7687835809257295,0.7176966600120067,-381.5,-192.0,-267.5,-218.5,-242.5,-280.5,-171.0,-226.0
-1763.0,-916.5,-846.5,0.7787773905528916,0.7219833590918117,-260.5,-208.5,-237.0,-210.5,-251.5,-215.5,-186.5,-193.0
-1851.0,-1015.5,-835.5,0.7827318485412332,0.7195463204549418,-363.0,-186.0,-240.5,-226.0,-176.5,-262.5,-163.5,-233.0
-1636.0,-820.5,-815.5,0.7722794781956408,0.7202588579720921,-276.5,-145.0,-217.0,-182.0,-253.0,-228.5,-152.5,-181.5
-1652.5,-883.5,-769.0,0.7769386308060752,0.7133169108794795,-330.0,-152.0,-198.0,-203.5,-211.5,-211.5,-150.5,-195.5
-2000.0,-1083.0,-917.0,0.7911367650661204,0.6928405638370249,-323.0,-168.0,-327.5,-264.5,-271.0,-248.0,-162.0,-236.0
-2047.0,-1002.5,-1044.5,0.7831195892559157,0.7221933212545183,-327.0,-164.5,-267.0,-244.0,-277.0,-275.5,-222.5,-269.5
-1735.5,-900.5,-835.0,0.7805876388318009,0.7255978345870971,-245.5,-162.5,-240.0,-252.5,-226.5,-213.5,-188.5,-206.5
-1767.5,-924.0,-843.5,0.8038049803011947,0.7458918618659178,-282.0,-140.0,-231.5,-270.5,-181.5,-219.5,-190.0,-252.5
-1976.0,-962.5,-1013.5,0.8040384021070268,0.7267345551815297,-320.5,-191.5,-266.5,-184.0,-262.5,-288.0,-213.0,-250.0
-1952.0,-1050.5,-901.5,0.7988203565279642,0.7089211602177885,-355.5,-163.0,-277.5,-254.5,-215.0,-249.5,-175.5,-261.5
-1990.5,-1050.0,-940.5,0.817134379926655,0.7161698324812783,-362.5,-158.5,-273.5,-255.5,-239.0,-251.0,-199.5,-251.0
-1777.5,-941.5,-836.0,0.8173102403680483,0.7176971779101424,-298.5,-211.5,-210.5,-221.0,-238.0,-240.0,-159.5,-198.5
-1998.0,-1031.5,-966.5,0.8102854986985525,0.7161895781755447,-300.5,-198.0,-243.5,-289.5,-295.5,-290.5,-165.5,-215.0
-1659.0,-806.5,-852.5,0.8227630940576395,0.6906920476920075,-223.5,-167.0,-227.5,-188.5,-209.5,-264.5,-157.0,-221.5
-1834.5,-953.0,-881.5,0.823401464935806,0.7384022781418429,-331.0,-187.0,-202.0,-233.0,-280.0,-245.0,-164.5,-192.0
-1727.0,-923.5,-803.5,0.7973009349571334,0.7140681598749425,-298.0,-205.0,-230.5,-190.0,-228.5,-241.0,-122.0,-212.0
-1800.0,-846.0,-954.0,0.8158385060727597,0.7189398761424753,-249.0,-157.0,-213.0,-227.0,-222.0,-292.0,-183.0,-257.0
-1725.0,-919.0,-806.0,0.7881285455491808,0.7079872967468368,-294.5,-153.0,-235.0,-236.5,-213.5,-213.5,-186.0,-193.0
-1681.5,-828.5,-853.0,0.7897415806021956,0.6947309755616717,-247.0,-202.5,-174.0,-205.0,-266.0,-213.5,-180.0,-193.5
-1771.5,-834.0,-937.5,0.7986103685365783,0.7085872551633252,-241.0,-140.0,-235.5,-217.5,-264.5,-239.5,-161.5,-272.0
-1681.0,-884.0,-797.0,0.763067835652166,0.6952040388352341,-279.5,-176.0,-216.0,-212.5,-219.0,-195.5,-165.0,-217.5
-1777.5,-912.0,-865.5,0.7769134558737278,0.6750672941406568,-254.0,-185.0,-242.0,-231.0,-209.0,-215.0,-201.0,-240.5
-1902.0,-957.0,-945.0,0.7938913237717417,0.7006420844958888,-286.0,-235.0,-216.5,-219.5,-296.0,-268.0,-171.5,-209.5
-1961.5,-1037.5,-924.0,0.7874041784968641,0.7020266820987066,-361.5,-174.0,-260.5,-241.5,-261.0,-262.5,-181.0,-219.5
-1826.5,-915.5,-911.0,0.7809407497445743,0.7099487502541807,-282.5,-195.0,-227.0,-211.0,-262.5,-263.5,-151.0,-234.0
-1840.5,-1004.0,-836.5,0.7803369027045038,0.7136942701207267,-379.0,-176.5,-228.5,-220.0,-230.0,-202.0,-188.0,-216.5
-1731.0,-954.5,-776.5,0.7866326905786991,0.6978944411708249,-369.5,-158.0,-201.5,-225.5,-193.5,-220.0,-163.5,-199.5
-1846.5,-1012.5,-834.0,0.7875127140846517,0.698924660599894,-355.5,-200.0,-239.5,-217.5,-282.5,-261.0,-109.0,-181.5
-1679.0,-851.5,-827.5,0.7828319930368,0.67431018518077,-301.5,-128.5,-221.0,-200.5,-229.5,-193.0,-162.5,-242.5
-1828.5,-968.0,-860.5,0.7787656688855754,0.7075806674030092,-259.0,-191.5,-266.0,-251.5,-225.5,-266.0,-171.5,-197.5
-1827.0,-927.0,-900.0,0.7755619225402673,0.7044929370284081,-320.0,-150.5,-247.5,-209.0,-268.0,-260.0,-159.5,-212.5
-1848.5,-941.0,-907.5,0.7655968329972691,0.7026930806537469,-293.0,-186.0,-217.0,-245.0,-281.5,-285.5,-143.0,-197.5
-1962.0,-1030.0,-932.0,0.7607705285151799,0.714613980303208,-341.0,-186.5,-233.5,-269.0,-235.0,-269.5,-164.5,-263.0
-1954.0,-1067.0,-887.0,0.7787307337754302,0.7138524232639207,-339.0,-221.0,-242.0,-265.0,-218.5,-204.5,-233.5,-230.5
-1687.5,-883.0,-804.5,0.7725892074406147,0.69707892967595,-308.5,-149.0,-178.5,-247.0,-212.5,-270.0,-143.0,-179.0
-1737.0,-875.5,-861.5,0.760586415976286,0.7101527436739868,-288.0,-185.0,-217.5,-185.0,-254.5,-260.5,-143.5,-203.0
-1753.0,-888.5,-864.5,0.7741623465385702,0.6947795624534289,-273.5,-152.5,-229.5,-233.0,-291.0,-209.0,-184.5,-180.0
-1818.5,-933.5,-885.0,0.7466750423941347,0.7077122067411741,-302.5,-199.5,-222.5,-209.0,-249.5,-242.0,-182.0,-211.5
-1748.5,-831.0,-917.5,0.7268441516492102,0.6927555544508828,-226.0,-174.5,-233.0,-197.5,-262.5,-268.0,-163.0,-224.0
-1863.0,-1014.5,-848.5,0.7426832908557521,0.6932081096702152,-337.5,-206.5,-205.5,-265.0,-286.5,-234.0,-141.5,-186.5
-1727.5,-895.0,-832.5,0.7297259606420994,0.7038525877727403,-275.0,-175.0,-229.0,-216.0,-222.0,-248.5,-167.5,-194.5
-1619.0,-816.0,-803.0,0.736683530608813,0.6964989061156909,-245.0,-138.5,-210.0,-222.5,-222.0,-219.5,-164.0,-197.5
-1813.5,-989.5,-824.0,0.7148127629525132,0.6855170272290707,-307.0,-174.5,-258.0,-250.0,-244.5,-194.5,-169.5,-215.5
-1838.0,-931.0,-907.0,0.7260279095835156,0.6982082178195318,-300.5,-180.0,-267.0,-183.5,-235.5,-238.5,-187.0,-246.0
-1811.0,-964.0,-847.0,0.7424143546985256,0.6662397662798564,-300.5,-180.0,-221.0,-262.5,-221.5,-220.0,-173.0,-232.5
-1765.5,-902.0,-863.5,0.7164251260459423,0.7027281291782856,-296.5,-196.5,-205.0,-204.0,-249.0,-218.5,-157.5,-238.5
-1834.5,-1006.0,-828.5,0.7369656526380115,0.6759822523428334,-281.5,-190.5,-257.0,-277.0,-201.5,-226.5,-187.5,-213.0
-1751.0,-959.0,-792.0,0.7552390905718008,0.6909647303322951,-303.0,-164.5,-281.5,-210.0,-215.0,-198.5,-177.5,-201.0
-1865.0,-979.0,-886.0,0.7431884698569775,0.687446879181597,-323.5,-171.5,-280.5,-203.5,-217.0,-253.5,-179.0,-236.5
-1720.0,-790.5,-929.5,0.7562491825885242,0.682753251079056,-256.5,-152.0,-200.5,-181.5,-229.0,-279.0,-172.0,-249.5
-1788.5,-879.5,-909.0,0.7496064124835862,0.6974020917382505,-291.0,-173.5,-198.5,-216.5,-255.5,-261.0,-162.0,-230.5
-1763.5,-924.0,-839.5,0.7388883964055114,0.6791922155353758,-272.0,-203.0,-192.5,-256.5,-229.5,-265.0,-145.5,-199.5
-1744.0,-879.0,-865.0,0.7280965144435565,0.6671347045236163,-302.5,-184.5,-177.5,-214.5,-253.0,-278.5,-153.5,-180.0
-1736.0,-936.0,-800.0,0.7409750629630354,0.66595073375437,-292.5,-188.5,-231.5,-223.5,-243.0,-182.0,-162.5,-212.5
-1656.0,-905.5,-750.5,0.7192242241568035,0.6699051875207159,-296.0,-174.0,-222.0,-213.5,-199.5,-216.5,-133.5,-201.0
-1851.0,-1073.0,-778.0,0.7292762825886409,0.6672914123369588,-270.5,-184.0,-308.0,-310.5,-189.0,-206.5,-162.0,-220.5
-1982.5,-1055.5,-927.0,0.7414516294995944,0.6725600769122442,-390.0,-167.5,-268.5,-229.5,-252.0,-240.5,-205.5,-229.0
-1699.0,-868.5,-830.5,0.7335397586226463,0.647875155425734,-294.0,-145.0,-216.5,-213.0,-227.0,-204.5,-189.5,-209.5
-1776.0,-815.5,-960.5,0.7448496851656172,0.6568278750611676,-256.0,-170.0,-178.5,-211.0,-267.5,-278.5,-180.5,-234.0
-1858.0,-923.0,-935.0,0.7553929193980164,0.6831644876135721,-260.5,-161.5,-261.5,-239.5,-255.5,-291.0,-164.0,-224.5
-1771.0,-930.5,-840.5,0.7260224297642708,0.6681597422394487,-326.5,-136.0,-234.5,-233.5,-218.0,-238.5,-183.5,-200.5
-1907.0,-1063.5,-843.5,0.735696824805604,0.6650987081229687,-388.0,-150.5,-226.0,-299.0,-245.5,-208.0,-189.0,-201.0
-1856.5,-957.5,-899.0,0.7280860115256574,0.6736763972375128,-326.5,-190.5,-223.0,-217.5,-244.5,-214.5,-214.5,-225.5
-1812.5,-882.0,-930.5,0.749565721468793,0.6563298837178283,-298.0,-185.0,-156.5,-242.5,-275.0,-234.5,-213.0,-208.0
-1735.0,-911.5,-823.5,0.7425409251617061,0.6686337242523829,-290.5,-164.5,-267.5,-189.0,-233.0,-225.5,-157.5,-207.5
-1663.0,-870.0,-793.0,0.7388853288359112,0.661850338594781,-231.0,-179.5,-247.5,-212.0,-185.0,-252.0,-149.5,-206.5
-1976.5,-1036.0,-940.5,0.7433129823042287,0.6417288867135843,-325.0,-198.5,-277.5,-235.0,-230.5,-276.0,-166.0,-268.0
-1681.5,-887.0,-794.5,0.7413010474708345,0.6579238749212689,-283.5,-170.0,-211.0,-222.5,-242.5,-214.0,-163.0,-175.0
-1705.5,-857.5,-848.0,0.7302119592825572,0.6602278294662635,-297.0,-163.5,-212.5,-184.5,-258.0,-238.5,-167.5,-184.0
-1762.0,-873.0,-889.0,0.7406106429795424,0.6580176261564096,-283.0,-202.0,-179.0,-209.0,-256.5,-279.0,-172.0,-181.5
-1881.5,-976.5,-905.0,0.749204826189412,0.6663328650510973,-312.0,-177.0,-243.0,-244.5,-267.5,-248.5,-180.0,-209.0
-1757.5,-898.5,-859.0,0.7331911281579071,0.6724251483049658,-329.0,-141.5,-213.5,-214.5,-222.5,-255.0,-166.0,-215.5
-1948.5,-1047.0,-901.5,0.7338874200152026,0.6678227172129684,-356.0,-199.0,-230.0,-262.0,-260.0,-247.5,-189.0,-205.0
-1555.0,-806.5,-748.5,0.7263428218662739,0.6622840623888705,-295.0,-155.0,-175.0,-181.5,-219.5,-195.5,-125.5,-208.0
-1781.5,-908.5,-873.0,0.7228856012225151,0.661664190226131,-249.0,-177.5,-247.0,-235.0,-238.0,-231.0,-161.5,-242.5
-1574.0,-746.5,-827.5,0.7107673306432035,0.6602135114371777,-214.0,-138.5,-198.5,-195.5,-220.5,-227.0,-152.5,-227.5
-1757.5,-928.0,-829.5,0.7022713154554368,0.6866195652219984,-315.5,-181.0,-252.5,-179.0,-224.5,-259.5,-128.5,-217.0
-1614.5,-851.5,-763.0,0.7184954629176192,0.6653918332523769,-334.0,-136.5,-185.0,-196.0,-225.5,-216.0,-117.0,-204.5
-1711.0,-958.5,-752.5,0.7060099515650008,0.6435263315008746,-298.5,-190.5,-248.5,-221.0,-201.5,-207.5,-149.0,-194.5
-1716.0,-871.0,-845.0,0.7207297031250265,0.6701984501547283,-297.0,-149.5,-244.5,-180.0,-227.5,-187.5,-178.0,-252.0
-1941.0,-974.5,-966.5,0.7390112812320392,0.6510090783238411,-376.0,-171.5,-206.0,-221.0,-305.5,-260.5,-181.5,-219.0
-1798.5,-906.0,-892.5,0.7334296815097332,0.656531488067574,-302.5,-183.5,-239.5,-180.5,-258.5,-258.5,-173.0,-202.5
-1621.0,-809.0,-812.0,0.7307279138929315,0.673903828031487,-268.5,-153.5,-212.5,-174.5,-231.0,-215.5,-190.0,-175.5
-1863.5,-903.5,-960.0,0.7102590256267124,0.6668908342719078,-264.5,-166.5,-253.0,-219.5,-277.5,-242.0,-203.0,-237.5
-1665.0,-939.0,-726.0,0.7028706009189288,0.649895988487535,-338.0,-169.5,-199.0,-232.5,-231.0,-167.0,-168.0,-160.0
-1762.0,-923.0,-839.0,0.7101371198892593,0.6582679546541638,-293.0,-162.5,-202.0,-265.5,-233.5,-243.5,-177.5,-184.5
-1856.0,-982.0,-874.0,0.7281565128929085,0.6553434159192774,-309.5,-182.0,-213.0,-277.5,-235.5,-251.5,-171.0,-216.0
-1768.5,-915.5,-853.0,0.7316563246978653,0.6372725355128447,-283.5,-194.0,-225.0,-213.0,-222.0,-244.0,-162.0,-225.0
-1685.0,-851.0,-834.0,0.7182931794060601,0.6498595581286484,-301.5,-139.0,-235.5,-175.0,-216.0,-242.5,-161.0,-214.5
-1696.0,-859.0,-837.0,0.6969742520815796,0.6533459138539103,-279.0,-196.5,-185.5,-198.0,-253.0,-244.5,-158.5,-181.0
-1697.0,-893.0,-804.0,0.7019352407091194,0.6410076447659069,-234.0,-196.5,-239.5,-223.0,-226.0,-168.5,-195.0,-214.5
-1723.0,-919.5,-803.5,0.7055980567302969,0.6383165089206563,-306.5,-194.0,-227.5,-191.5,-249.5,-219.5,-142.0,-192.5
-1848.5,-990.0,-858.5,0.7119060554438167,0.6409243620932102,-289.0,-160.5,-258.0,-282.5,-214.5,-180.5,-215.5,-248.0
-1747.5,-865.0,-882.5,0.746745733006133,0.646561270703872,-294.0,-142.5,-226.0,-202.5,-225.0,-221.5,-170.5,-265.5
-1676.0,-902.0,-774.0,0.7034581909577052,0.628808423380057,-284.0,-183.5,-227.0,-207.5,-200.0,-228.5,-159.5,-186.0
-1694.5,-897.5,-797.0,0.6932364573081334,0.6138777606189251,-302.0,-162.0,-237.0,-196.5,-250.0,-213.5,-158.0,-175.5
-1837.0,-921.0,-916.0,0.7217548513578044,0.6410034673909346,-306.0,-201.5,-252.0,-161.5,-280.0,-262.5,-182.0,-191.5
-1705.5,-941.5,-764.0,0.7229025815096166,0.6330604868216647,-277.0,-182.0,-214.5,-268.0,-195.0,-237.5,-144.5,-187.0
-2072.0,-1106.0,-966.0,0.7126232849227058,0.6322365972730849,-304.0,-236.0,-320.0,-246.0,-280.5,-251.5,-185.5,-248.5
-1710.5,-862.0,-848.5,0.7110582358307309,0.6440636839303705,-320.0,-128.5,-222.5,-191.0,-223.5,-215.0,-180.5,-229.5
-1686.0,-903.0,-783.0,0.7082096041076713,0.6309145717157258,-291.5,-236.0,-187.5,-188.0,-197.5,-217.5,-165.0,-203.0
-1677.0,-858.0,-819.0,0.6962834431065453,0.6292653462953037,-270.5,-174.5,-193.0,-220.0,-215.5,-240.0,-128.5,-235.0
-1996.0,-1050.5,-945.5,0.7043640341195795,0.6570633076131344,-306.0,-155.5,-305.5,-283.5,-265.5,-243.0,-187.0,-250.0
-1633.0,-828.5,-804.5,0.7164397462374634,0.622481872389714,-278.5,-163.5,-189.5,-197.0,-230.5,-213.0,-155.0,-206.0
-1585.5,-765.0,-820.5,0.7166147126091851,0.63334433676468,-266.0,-142.5,-189.5,-167.0,-257.5,-214.5,-143.5,-205.0
-1666.5,-871.0,-795.5,0.722697368843688,0.6136607187489669,-262.5,-179.0,-224.5,-205.0,-230.5,-238.0,-147.0,-180.0
-1705.5,-894.5,-811.0,0.7206259969207975,0.6508685924940639,-312.5,-182.0,-221.5,-178.5,-250.5,-219.5,-159.0,-182.0
-1672.0,-844.0,-828.0,0.7239555055896442,0.6507096009122001,-279.5,-168.0,-194.0,-202.5,-189.0,-244.5,-164.5,-230.0
-1915.5,-905.0,-1010.5,0.7084016041623221,0.6460274176879062,-273.0,-192.5,-214.5,-225.0,-268.0,-280.0,-191.5,-271.0
-1872.0,-959.0,-913.0,0.6982830905252033,0.6295730465816127,-337.0,-170.5,-235.5,-216.0,-281.5,-219.5,-173.5,-238.5
-1559.5,-803.0,-756.5,0.7109142733944787,0.6329033693505658,-224.5,-138.0,-225.0,-215.5,-173.5,-222.0,-146.5,-214.5
-1800.0,-926.5,-873.5,0.7128818564116954,0.6213880960312155,-279.0,-166.0,-233.5,-248.0,-296.0,-251.0,-163.0,-163.5
-1801.5,-876.5,-925.0,0.704885384440422,0.6396233927872446,-295.0,-144.0,-216.0,-221.5,-302.5,-284.0,-135.5,-203.0
-1694.5,-864.0,-830.5,0.7127497520711686,0.644482229070531,-261.5,-181.5,-226.0,-195.0,-244.0,-228.0,-137.0,-221.5
-2005.5,-1023.0,-982.5,0.6980363166166677,0.6353189480801423,-328.5,-205.0,-280.5,-209.0,-290.0,-278.0,-196.5,-218.0
-1590.0,-770.5,-819.5,0.6910280726022191,0.651139018105136,-248.5,-196.0,-190.0,-136.0,-257.0,-248.5,-148.0,-166.0
-1867.0,-1008.5,-858.5,0.6938635480900606,0.6431358692546686,-322.5,-179.5,-229.0,-277.5,-254.0,-216.0,-141.0,-247.5
-1787.5,-901.5,-886.0,0.7074520885944366,0.6485656662947602,-285.5,-189.5,-214.5,-212.0,-252.0,-231.5,-179.5,-223.0
-1577.5,-775.5,-802.0,0.70885660159919,0.6655152113901244,-248.0,-139.5,-182.5,-205.5,-258.0,-216.0,-123.0,-205.0
-1656.0,-888.0,-768.0,0.6972701792915662,0.6407956747545136,-251.0,-154.5,-253.5,-229.0,-237.5,-194.0,-152.0,-184.5
-1613.0,-839.5,-773.5,0.699922900646925,0.6605238636334737,-253.5,-201.5,-203.5,-181.0,-203.0,-249.0,-161.5,-160.0
-1887.0,-988.5,-898.5,0.6981433045532969,0.6350475183791584,-280.0,-244.5,-271.0,-193.0,-286.5,-206.0,-165.0,-241.0
-1667.0,-924.5,-742.5,0.6905024627844493,0.6490130399664243,-295.0,-192.5,-185.5,-251.5,-192.5,-238.0,-116.5,-195.5
-1781.0,-977.5,-803.5,0.7030717972252104,0.6469397976166672,-301.5,-196.5,-257.5,-222.0,-266.0,-183.0,-140.0,-214.5
-1781.0,-937.0,-844.0,0.7079002752900123,0.6304364351762666,-275.5,-181.0,-257.0,-223.5,-223.0,-246.0,-159.5,-215.5
-1799.5,-948.0,-851.5,0.7161456399493747,0.6313954196870327,-289.0,-175.0,-244.0,-240.0,-268.0,-238.5,-157.5,-187.5
-1606.0,-855.0,-751.0,0.6811394524243143,0.6367352336645127,-279.5,-133.0,-209.0,-233.5,-220.5,-204.5,-136.0,-190.0
-1556.5,-867.5,-689.0,0.6831483804517322,0.6374625296228462,-254.5,-129.5,-248.0,-235.5,-156.0,-162.0,-160.0,-211.0
-1656.5,-931.5,-725.0,0.681626922223303,0.6189464672572083,-338.5,-174.5,-236.0,-182.5,-190.0,-220.0,-148.0,-167.0
-1704.5,-883.5,-821.0,0.6884278402560287,0.6146426506340503,-260.0,-139.5,-259.5,-224.5,-195.5,-210.0,-195.0,-220.5
-1611.0,-848.0,-763.0,0.6789728164672851,0.6157262800468339,-298.0,-155.5,-228.5,-166.0,-226.5,-208.0,-158.5,-170.0
-1694.5,-899.0,-795.5,0.6835902999672625,0.6091014448967245,-277.5,-177.0,-220.5,-224.0,-191.0,-254.5,-182.5,-167.5
-1678.0,-884.0,-794.0,0.6987291355927785,0.6111131370067596,-294.5,-170.0,-229.5,-190.0,-224.5,-207.5,-173.0,-189.0
-1852.0,-1006.0,-846.0,0.6912466858824095,0.6215685135788388,-325.0,-189.5,-276.5,-215.0,-225.0,-247.5,-169.5,-204.0
-1781.0,-943.0,-838.0,0.683009382420116,0.6194973606202338,-294.0,-165.5,-230.5,-253.0,-252.5,-192.0,-173.5,-220.0
-1629.0,-913.0,-716.0,0.6951973679992888,0.6254313081502915,-314.5,-192.0,-216.5,-190.0,-228.5,-208.0,-127.0,-152.5
-1770.0,-907.0,-863.0,0.6884444658954938,0.6117074034280248,-329.5,-194.5,-186.5,-196.5,-211.5,-273.5,-172.0,-206.0
-1754.0,-873.5,-880.5,0.70179464560416,0.5961482664777173,-275.0,-171.5,-219.5,-207.5,-249.5,-230.5,-173.0,-227.5
-1864.0,-959.0,-905.0,0.7034076301587953,0.5988876835339599,-310.5,-182.0,-248.5,-218.0,-226.0,-250.0,-208.5,-220.5
-1753.0,-916.0,-837.0,0.6997960849768585,0.62448417643706,-343.5,-163.5,-232.0,-177.0,-219.5,-250.0,-157.0,-210.5
-1969.0,-1062.5,-906.5,0.6919205657309956,0.6096919112735324,-366.5,-202.0,-239.5,-254.5,-257.0,-280.5,-160.0,-209.0
-1665.0,-853.0,-812.0,0.7320266333719094,0.6077898707654741,-269.0,-144.5,-220.5,-219.0,-223.0,-201.5,-172.5,-215.0
-1898.5,-1004.5,-894.0,0.7065521853665511,0.6031177476048469,-339.5,-218.5,-260.0,-186.5,-285.0,-247.5,-140.0,-221.5
-1580.0,-791.0,-789.0,0.6973921390871207,0.6153278720047739,-228.5,-128.5,-226.5,-207.5,-215.5,-180.0,-187.5,-206.0
-1653.5,-922.5,-731.0,0.7001611834598912,0.5964944586157799,-321.5,-159.0,-246.0,-196.0,-203.5,-198.5,-136.0,-193.0
-1745.5,-970.5,-775.0,0.6994295225375229,0.5924665705197387,-340.0,-170.5,-247.5,-212.5,-185.5,-251.5,-150.0,-188.0
-1783.0,-870.0,-913.0,0.7238466513653596,0.5893538071877427,-268.0,-142.5,-238.0,-221.5,-199.5,-237.5,-195.0,-281.0
-1708.5,-904.0,-804.5,0.7054248818092876,0.6067788291308615,-268.0,-168.5,-223.0,-244.5,-196.5,-215.5,-161.0,-231.5
-1706.0,-887.5,-818.5,0.7023707971804671,0.6067250622643365,-299.5,-156.0,-212.5,-219.5,-221.0,-216.0,-157.0,-224.5
-1741.5,-965.5,-776.0,0.6979661934905582,0.5971267574363285,-292.0,-163.5,-280.0,-230.0,-268.5,-209.5,-144.0,-154.0
-1632.0,-837.5,-794.5,0.6991627572311295,0.5953625960482491,-283.5,-166.5,-232.0,-155.5,-254.0,-228.5,-138.5,-173.5
-1737.5,-874.5,-863.0,0.7170920073986053,0.601971618582805,-280.0,-178.5,-232.0,-184.0,-231.0,-227.5,-172.0,-232.5
-1670.0,-848.0,-822.0,0.7024029906425211,0.5854988273647096,-298.0,-188.0,-172.5,-189.5,-264.0,-211.5,-165.0,-181.5
-1786.0,-926.0,-860.0,0.6955206919047567,0.6025599712298976,-305.0,-158.0,-210.5,-252.5,-266.5,-210.5,-166.0,-217.0
-1734.0,-881.0,-853.0,0.6857625548210409,0.5948612427545918,-269.5,-145.0,-225.0,-241.5,-253.0,-204.0,-172.0,-224.0
-1741.0,-904.0,-837.0,0.7091159362759855,0.592196172558599,-272.0,-195.5,-213.5,-223.0,-263.0,-253.5,-155.5,-165.0
-1857.5,-925.0,-932.5,0.6962236038512654,0.6272943986786736,-182.5,-182.0,-290.0,-270.5,-249.5,-265.5,-191.5,-226.0
-1912.5,-953.5,-959.0,0.697275792227851,0.6400092449453142,-337.5,-203.0,-173.0,-240.0,-295.0,-300.0,-177.0,-187.0
-1655.5,-905.5,-750.0,0.6944565918710497,0.6319240932663281,-262.5,-177.0,-241.5,-224.5,-209.5,-226.5,-131.5,-182.5
-1540.5,-748.0,-792.5,0.7147552313903968,0.6262286427120368,-228.0,-175.0,-197.5,-147.5,-229.0,-201.0,-179.5,-183.0
-1620.5,-806.5,-814.0,0.7106333742539088,0.6336640026834276,-263.0,-133.5,-213.0,-197.0,-235.5,-191.5,-183.0,-204.0
-1555.5,-793.5,-762.0,0.7065604588223828,0.6084578393234147,-271.5,-140.0,-193.0,-189.0,-234.5,-227.0,-129.0,-171.5
-1783.5,-964.5,-819.0,0.6935229690538512,0.6253554905454318,-377.0,-183.0,-245.5,-159.0,-217.5,-236.5,-165.0,-200.0
-1768.0,-831.5,-936.5,0.6722431843479474,0.6209942954281966,-240.5,-141.5,-247.5,-202.0,-251.5,-241.5,-228.0,-215.5
-1710.0,-899.5,-810.5,0.6732862368226051,0.6326023444533349,-293.0,-148.5,-243.0,-215.0,-266.5,-188.5,-153.0,-202.5
-1744.5,-961.5,-783.0,0.6837096877396107,0.6410088650054402,-316.5,-161.5,-247.0,-236.5,-220.0,-207.0,-171.5,-184.5
-1822.0,-936.5,-885.5,0.6649330481059021,0.6406161212258868,-333.0,-198.5,-202.5,-202.5,-253.5,-281.5,-149.5,-201.0
-1566.5,-789.5,-777.0,0.6871335680286089,0.6275784984230995,-236.0,-156.0,-233.0,-164.5,-207.0,-207.0,-160.0,-203.0
-1852.0,-1009.5,-842.5,0.6654096932874786,0.6270213656955295,-329.0,-213.0,-236.0,-231.5,-245.0,-242.0,-167.5,-188.0
-1616.0,-824.5,-791.5,0.6682651600076093,0.6133148493038283,-213.0,-198.0,-201.5,-212.0,-231.5,-205.5,-155.5,-199.0
-1668.5,-867.0,-801.5,0.6741517148911953,0.6191824730899599,-308.0,-125.0,-213.0,-221.0,-204.0,-228.5,-162.5,-206.5
-1627.5,-827.5,-800.0,0.671927379982339,0.628624500748184,-265.0,-143.0,-192.0,-227.5,-239.5,-215.5,-128.0,-217.0
-1726.5,-917.0,-809.5,0.6715243558088938,0.625693351858192,-306.5,-185.0,-228.5,-197.0,-223.0,-227.5,-125.0,-234.0
-1675.0,-847.0,-828.0,0.6661578461527824,0.6234962242345016,-272.0,-164.0,-217.5,-193.5,-267.5,-208.5,-151.0,-201.0
-1724.0,-884.5,-839.5,0.660069331775109,0.6167016805046135,-268.5,-202.0,-226.5,-187.5,-263.5,-221.0,-154.5,-200.5
-1535.5,-796.0,-739.5,0.6641423297425111,0.628232386873828,-285.0,-149.5,-170.0,-191.5,-219.0,-197.0,-141.5,-182.0
-1629.0,-837.5,-791.5,0.656423959053225,0.615368264582422,-255.5,-178.0,-232.0,-172.0,-219.0,-233.0,-164.5,-175.0
-1746.0,-926.5,-819.5,0.6610355593264103,0.6162783674895763,-254.0,-207.0,-240.5,-225.0,-202.5,-246.5,-178.0,-192.5
-1559.5,-860.0,-699.5,0.6594768052299818,0.6263059561451276,-296.5,-147.0,-228.5,-188.0,-189.5,-178.0,-131.0,-201.0
